"period";"yearmonth";"profilID";"insurer";"coverage";"type";"date_aspiration";"price"
"Y17W25";"Y17M06";"LOAN2017_21";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"2100"
"Y17W25";"Y17M06";"LOAN2017_21";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"3328"
"Y17W25";"Y17M06";"LOAN2017_210";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3207"
"Y17W25";"Y17M06";"LOAN2017_211";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"4934"
"Y17W25";"Y17M06";"LOAN2017_211";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"7473"
"Y17W25";"Y17M06";"LOAN2017_212";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"38864"
"Y17W25";"Y17M06";"LOAN2017_212";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"26192"
"Y17W25";"Y17M06";"LOAN2017_213";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"2248"
"Y17W25";"Y17M06";"LOAN2017_213";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"4012"
"Y17W25";"Y17M06";"LOAN2017_214";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4327"
"Y17W25";"Y17M06";"LOAN2017_214";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2455"
"Y17W25";"Y17M06";"LOAN2017_215";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1915"
"Y17W25";"Y17M06";"LOAN2017_215";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3164"
"Y17W25";"Y17M06";"LOAN2017_216";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"11591"
"Y17W25";"Y17M06";"LOAN2017_216";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"16350"
"Y17W25";"Y17M06";"LOAN2017_217";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"2066"
"Y17W25";"Y17M06";"LOAN2017_217";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1257"
"Y17W25";"Y17M06";"LOAN2017_218";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2185"
"Y17W25";"Y17M06";"LOAN2017_218";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"3787"
"Y17W25";"Y17M06";"LOAN2017_219";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1442"
"Y17W25";"Y17M06";"LOAN2017_219";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"2374"
"Y17W25";"Y17M06";"LOAN2017_22";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"6477"
"Y17W25";"Y17M06";"LOAN2017_22";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"10712"
"Y17W25";"Y17M06";"LOAN2017_220";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2746"
"Y17W25";"Y17M06";"LOAN2017_220";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"4418"
"Y17W25";"Y17M06";"LOAN2017_221";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"3974"
"Y17W25";"Y17M06";"LOAN2017_221";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"6633"
"Y17W25";"Y17M06";"LOAN2017_222";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"11497"
"Y17W25";"Y17M06";"LOAN2017_222";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"7517"
"Y17W25";"Y17M06";"LOAN2017_223";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"5728"
"Y17W25";"Y17M06";"LOAN2017_223";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"9727"
"Y17W25";"Y17M06";"LOAN2017_224";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"4552"
"Y17W25";"Y17M06";"LOAN2017_224";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"7727"
"Y17W25";"Y17M06";"LOAN2017_225";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"58495"
"Y17W25";"Y17M06";"LOAN2017_225";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"62192"
"Y17W25";"Y17M06";"LOAN2017_226";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"4766"
"Y17W25";"Y17M06";"LOAN2017_226";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"7221"
"Y17W25";"Y17M06";"LOAN2017_227";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"7120"
"Y17W25";"Y17M06";"LOAN2017_227";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"10787"
"Y17W25";"Y17M06";"LOAN2017_228";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"3823"
"Y17W25";"Y17M06";"LOAN2017_228";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"6571"
"Y17W25";"Y17M06";"LOAN2017_229";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"5298"
"Y17W25";"Y17M06";"LOAN2017_229";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"9216"
"Y17W25";"Y17M06";"LOAN2017_23";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2750"
"Y17W25";"Y17M06";"LOAN2017_23";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4440"
"Y17W25";"Y17M06";"LOAN2017_230";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"9273"
"Y17W25";"Y17M06";"LOAN2017_230";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"5557"
"Y17W25";"Y17M06";"LOAN2017_231";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"8940"
"Y17W25";"Y17M06";"LOAN2017_232";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"20948"
"Y17W25";"Y17M06";"LOAN2017_232";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"16732"
"Y17W25";"Y17M06";"LOAN2017_234";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1846"
"Y17W25";"Y17M06";"LOAN2017_234";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"3317"
"Y17W25";"Y17M06";"LOAN2017_235";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"948"
"Y17W25";"Y17M06";"LOAN2017_235";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"1653"
"Y17W25";"Y17M06";"LOAN2017_236";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"9446"
"Y17W25";"Y17M06";"LOAN2017_236";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"12835"
"Y17W25";"Y17M06";"LOAN2017_237";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"2260"
"Y17W25";"Y17M06";"LOAN2017_237";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1402"
"Y17W25";"Y17M06";"LOAN2017_238";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4097"
"Y17W25";"Y17M06";"LOAN2017_238";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2637"
"Y17W25";"Y17M06";"LOAN2017_239";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1864"
"Y17W25";"Y17M06";"LOAN2017_239";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3059"
"Y17W25";"Y17M06";"LOAN2017_24";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"3199"
"Y17W25";"Y17M06";"LOAN2017_24";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1898"
"Y17W25";"Y17M06";"LOAN2017_240";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"19536"
"Y17W25";"Y17M06";"LOAN2017_240";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"30360"
"Y17W25";"Y17M06";"LOAN2017_241";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2624"
"Y17W25";"Y17M06";"LOAN2017_241";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"4222"
"Y17W25";"Y17M06";"LOAN2017_242";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1446"
"Y17W25";"Y17M06";"LOAN2017_242";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"2580"
"Y17W25";"Y17M06";"LOAN2017_243";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"6120"
"Y17W25";"Y17M06";"LOAN2017_243";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"10420"
"Y17W25";"Y17M06";"LOAN2017_244";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"13155"
"Y17W25";"Y17M06";"LOAN2017_244";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"8433"
"Y17W25";"Y17M06";"LOAN2017_245";"HODEVA";"Minimum";"RESIDUAL";"2017-06-21";"1388"
"Y17W25";"Y17M06";"LOAN2017_245";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-21";"2436"
"Y17W25";"Y17M06";"LOAN2017_245";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"2434"
"Y17W25";"Y17M06";"LOAN2017_245";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1387"
"Y17W25";"Y17M06";"LOAN2017_246";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2446"
"Y17W25";"Y17M06";"LOAN2017_246";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"4009"
"Y17W25";"Y17M06";"LOAN2017_247";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"2234"
"Y17W25";"Y17M06";"LOAN2017_247";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1409"
"Y17W25";"Y17M06";"LOAN2017_248";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2671"
"Y17W25";"Y17M06";"LOAN2017_248";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"4702"
"Y17W25";"Y17M06";"LOAN2017_249";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2586"
"Y17W25";"Y17M06";"LOAN2017_25";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"8219"
"Y17W25";"Y17M06";"LOAN2017_25";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"5532"
"Y17W25";"Y17M06";"LOAN2017_250";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4925"
"Y17W25";"Y17M06";"LOAN2017_250";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2728"
"Y17W25";"Y17M06";"LOAN2017_251";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"4312"
"Y17W25";"Y17M06";"LOAN2017_252";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4790"
"Y17W25";"Y17M06";"LOAN2017_252";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2760"
"Y17W25";"Y17M06";"LOAN2017_253";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4401"
"Y17W25";"Y17M06";"LOAN2017_253";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"3213"
"Y17W25";"Y17M06";"LOAN2017_254";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"3773"
"Y17W25";"Y17M06";"LOAN2017_255";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"942"
"Y17W25";"Y17M06";"LOAN2017_255";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"1653"
"Y17W25";"Y17M06";"LOAN2017_256";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"3658"
"Y17W25";"Y17M06";"LOAN2017_256";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2677"
"Y17W25";"Y17M06";"LOAN2017_257";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"6497"
"Y17W25";"Y17M06";"LOAN2017_258";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"5889"
"Y17W25";"Y17M06";"LOAN2017_258";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"10377"
"Y17W25";"Y17M06";"LOAN2017_259";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"1823"
"Y17W25";"Y17M06";"LOAN2017_259";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"3207"
"Y17W25";"Y17M06";"LOAN2017_26";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"3139"
"Y17W25";"Y17M06";"LOAN2017_26";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"5344"
"Y17W25";"Y17M06";"LOAN2017_260";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"4813"
"Y17W25";"Y17M06";"LOAN2017_260";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"8370"
"Y17W25";"Y17M06";"LOAN2017_261";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"4063"
"Y17W25";"Y17M06";"LOAN2017_261";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"6537"
"Y17W25";"Y17M06";"LOAN2017_262";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"12585"
"Y17W25";"Y17M06";"LOAN2017_263";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"851"
"Y17W25";"Y17M06";"LOAN2017_263";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"1636"
"Y17W25";"Y17M06";"LOAN2017_264";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"4904"
"Y17W25";"Y17M06";"LOAN2017_264";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"6762"
"Y17W25";"Y17M06";"LOAN2017_265";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"2274"
"Y17W25";"Y17M06";"LOAN2017_265";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"4045"
"Y17W25";"Y17M06";"LOAN2017_266";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"1000"
"Y17W25";"Y17M06";"LOAN2017_266";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"1740"
"Y17W25";"Y17M06";"LOAN2017_270";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"16961"
"Y17W25";"Y17M06";"LOAN2017_267";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"5633"
"Y17W25";"Y17M06";"LOAN2017_268";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"5795"
"Y17W25";"Y17M06";"LOAN2017_268";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"9242"
"Y17W25";"Y17M06";"LOAN2017_269";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1241"
"Y17W25";"Y17M06";"LOAN2017_269";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"2360"
"Y17W25";"Y17M06";"LOAN2017_27";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"3760"
"Y17W25";"Y17M06";"LOAN2017_27";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2109"
"Y17W25";"Y17M06";"LOAN2017_270";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"13713"
"Y17W25";"Y17M06";"LOAN2017_271";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"15367"
"Y17W25";"Y17M06";"LOAN2017_271";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"20739"
"Y17W25";"Y17M06";"LOAN2017_272";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"6039"
"Y17W25";"Y17M06";"LOAN2017_272";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"4170"
"Y17W25";"Y17M06";"LOAN2017_273";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"3056"
"Y17W25";"Y17M06";"LOAN2017_273";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4883"
"Y17W25";"Y17M06";"LOAN2017_275";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"9797"
"Y17W25";"Y17M06";"LOAN2017_275";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"6261"
"Y17W25";"Y17M06";"LOAN2017_276";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"1389"
"Y17W25";"Y17M06";"LOAN2017_276";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"2480"
"Y17W25";"Y17M06";"LOAN2017_277";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"8184"
"Y17W25";"Y17M06";"LOAN2017_277";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"13906"
"Y17W25";"Y17M06";"LOAN2017_278";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4649"
"Y17W25";"Y17M06";"LOAN2017_278";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2696"
"Y17W25";"Y17M06";"LOAN2017_279";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"954"
"Y17W25";"Y17M06";"LOAN2017_279";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"1695"
"Y17W25";"Y17M06";"LOAN2017_28";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"10712"
"Y17W25";"Y17M06";"LOAN2017_28";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"6477"
"Y17W25";"Y17M06";"LOAN2017_280";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"25826"
"Y17W25";"Y17M06";"LOAN2017_280";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"15856"
"Y17W25";"Y17M06";"LOAN2017_281";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"3310"
"Y17W25";"Y17M06";"LOAN2017_282";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"3878"
"Y17W25";"Y17M06";"LOAN2017_283";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2221"
"Y17W25";"Y17M06";"LOAN2017_283";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3243"
"Y17W25";"Y17M06";"LOAN2017_284";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"1585"
"Y17W25";"Y17M06";"LOAN2017_284";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"925"
"Y17W25";"Y17M06";"LOAN2017_285";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-21";"764"
"Y17W25";"Y17M06";"LOAN2017_285";"HODEVA";"Minimum";"RESIDUAL";"2017-06-21";"477"
"Y17W25";"Y17M06";"LOAN2017_285";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"772"
"Y17W25";"Y17M06";"LOAN2017_285";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"482"
"Y17W25";"Y17M06";"LOAN2017_286";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"644"
"Y17W25";"Y17M06";"LOAN2017_286";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"1046"
"Y17W25";"Y17M06";"LOAN2017_287";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"4787"
"Y17W25";"Y17M06";"LOAN2017_287";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2585"
"Y17W25";"Y17M06";"LOAN2017_288";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"7461"
"Y17W25";"Y17M06";"LOAN2017_289";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"35867"
"Y17W25";"Y17M06";"LOAN2017_289";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"28488"
"Y17W25";"Y17M06";"LOAN2017_29";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2750"
"Y17W25";"Y17M06";"LOAN2017_290";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"5241"
"Y17W25";"Y17M06";"LOAN2017_290";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"8661"
"Y17W25";"Y17M06";"LOAN2017_291";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1605"
"Y17W25";"Y17M06";"LOAN2017_291";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"2636"
"Y17W25";"Y17M06";"LOAN2017_292";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"6960"
"Y17W25";"Y17M06";"LOAN2017_293";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"1132"
"Y17W25";"Y17M06";"LOAN2017_293";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"1993"
"Y17W25";"Y17M06";"LOAN2017_294";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"11426"
"Y17W25";"Y17M06";"LOAN2017_294";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"7446"
"Y17W25";"Y17M06";"LOAN2017_295";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"993"
"Y17W25";"Y17M06";"LOAN2017_295";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"570"
"Y17W25";"Y17M06";"LOAN2017_296";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"8900"
"Y17W25";"Y17M06";"LOAN2017_297";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1600"
"Y17W25";"Y17M06";"LOAN2017_297";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"2856"
"Y17W25";"Y17M06";"LOAN2017_299";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"5341"
"Y17W25";"Y17M06";"LOAN2017_299";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"8219"
"Y17W25";"Y17M06";"LOAN2017_3";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1898"
"Y17W25";"Y17M06";"LOAN2017_3";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3388"
"Y17W25";"Y17M06";"LOAN2017_30";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"3199"
"Y17W25";"Y17M06";"LOAN2017_30";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"1898"
"Y17W25";"Y17M06";"LOAN2017_300";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2784"
"Y17W25";"Y17M06";"LOAN2017_300";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"5157"
"Y17W25";"Y17M06";"LOAN2017_301";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"3425"
"Y17W25";"Y17M06";"LOAN2017_301";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"5511"
"Y17W25";"Y17M06";"LOAN2017_302";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"5604"
"Y17W25";"Y17M06";"LOAN2017_302";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"8343"
"Y17W25";"Y17M06";"LOAN2017_303";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1051"
"Y17W25";"Y17M06";"LOAN2017_303";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"1908"
"Y17W25";"Y17M06";"LOAN2017_304";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3968"
"Y17W25";"Y17M06";"LOAN2017_304";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2346"
"Y17W25";"Y17M06";"LOAN2017_304";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"2345"
"Y17W25";"Y17M06";"LOAN2017_305";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"15048"
"Y17W25";"Y17M06";"LOAN2017_305";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"9590"
"Y17W25";"Y17M06";"LOAN2017_306";"HODEVA";"Minimum";"RESIDUAL";"2017-06-21";"7067"
"Y17W25";"Y17M06";"LOAN2017_306";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"10098"
"Y17W25";"Y17M06";"LOAN2017_307";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"5990"
"Y17W25";"Y17M06";"LOAN2017_308";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"13276"
"Y17W25";"Y17M06";"LOAN2017_308";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"7516"
"Y17W25";"Y17M06";"LOAN2017_31";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"5532"
"Y17W25";"Y17M06";"LOAN2017_31";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"8219"
"Y17W25";"Y17M06";"LOAN2017_311";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3006"
"Y17W25";"Y17M06";"LOAN2017_311";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"1666"
"Y17W25";"Y17M06";"LOAN2017_312";"HODEVA";"Minimum";"RESIDUAL";"2017-06-21";"2662"
"Y17W25";"Y17M06";"LOAN2017_312";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"4440"
"Y17W25";"Y17M06";"LOAN2017_313";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"1180"
"Y17W25";"Y17M06";"LOAN2017_313";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"2088"
"Y17W25";"Y17M06";"LOAN2017_314";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"9548"
"Y17W25";"Y17M06";"LOAN2017_315";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"2494"
"Y17W25";"Y17M06";"LOAN2017_315";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-23";"4368"
"Y17W25";"Y17M06";"LOAN2017_316";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"13432"
"Y17W25";"Y17M06";"LOAN2017_316";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"7787"
"Y17W25";"Y17M06";"LOAN2017_317";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"4003"
"Y17W25";"Y17M06";"LOAN2017_317";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2274"
"Y17W25";"Y17M06";"LOAN2017_318";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"8157"
"Y17W25";"Y17M06";"LOAN2017_318";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"5878"
"Y17W25";"Y17M06";"LOAN2017_319";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"592"
"Y17W25";"Y17M06";"LOAN2017_319";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"1025"
"Y17W25";"Y17M06";"LOAN2017_32";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"5344"
"Y17W25";"Y17M06";"LOAN2017_32";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"3139"
"Y17W25";"Y17M06";"LOAN2017_320";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-25";"2366"
"Y17W25";"Y17M06";"LOAN2017_320";"HODEVA";"Minimum";"RESIDUAL";"2017-06-25";"1316"
"Y17W25";"Y17M06";"LOAN2017_321";"HODEVA";"Formule Optimum";"RESIDUAL";"2017-06-24";"3976"
"Y17W25";"Y17M06";"LOAN2017_321";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"2225"
"Y17W25";"Y17M06";"LOAN2017_322";"HODEVA";"Minimum";"RESIDUAL";"2017-06-24";"11292"
"Y17W25";"Y17M06";"LOAN2017_323";"HODEVA";"Minimum";"RESIDUAL";"2017-06-23";"2091"
